month,type,units_central,units_p10,units_p90,value_gbp,net_mass_kg,estimator,confidence,import_units_central
2019-06-01,T1,8866.684821428571,7093.347857142856,11284.871590909093,824308.875,248267.175,vpk_threshold,0.7580309270701681,17418.8625
2019-06-01,T2,10047.59785714286,6393.92590909091,14066.637,1570368.1500000001,351665.925,cn_rule,0.8999999999999999,14355.51
2019-06-01,T3,18652.271625,13263.837600000003,24869.6955,4837641.353999999,596872.692,prior_allocation,0.39999999999999997,18704.7680625
2019-06-01,T4,3094.8954400000002,2110.155981818182,4642.34316,1881304.9710000001,232117.15800000002,prior_allocation,0.39999999999999997,3103.605960000001
2019-06-01,T5,-12.60458333333333,-6.4823571428571425,-18.906874999999996,-89687.325,-2268.825,vpk_threshold,0.7781826342398558,2.2641666666666667
2019-06-01,T6,870.6398999999999,435.31994999999995,1813.8331249999997,2629438.4999999995,217659.97500000003,vpk_threshold,0.6883075855817968,1349.0334
2019-06-01,T7,3149.4666666666667,2024.6571428571424,4724.199999999999,5165551.95,283452.00000000006,cn_rule,0.8999999999999998,3897.0316666666668
2019-06-01,UNALLOCATED,0.0,0.0,0.0,-7586977.125,-806731.5750000001,vpk_threshold,0.0,0.0
2019-07-01,EDGE_AIRCRAFT,0.0,0.0,0.0,-5098079.025,-1907.1000000000001,vpk_threshold,0.8999999999999999,0.0
2019-07-01,EDGE_MONITOR,0.0,0.0,0.0,-36674.625000000735,79983.14999999997,cn_rule,1.0,0.0
